Sample_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,BioProject,Stage,Sex,Breed,Platform,Model,tissue
SAMEA3720899,-34.57857577413196,-35.98392184188338,-48.7779343399702,3.078441376877611,0.8286517308277144,-4.156327380149761,-5.142336403541029,5.444337592847727,-12.041514464899683,5.420660810327313,14.916517,12.005565,PRJEB12300,Post-pubertal,Female,Unknown,ILLUMINA,Illumina HiSeq 2000,Blood
SAMEA3720900,30.196954048577982,-36.159715906211034,-9.724855400680429,-18.57711126319051,7.3347057515187,-10.803284974143327,15.501874343499916,5.0204529113558,5.9632676028169245,6.411269838254439,16.601974,13.746019,PRJEB12300,Post-pubertal,Female,Unknown,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN04159966,-51.364671401992354,35.141227723082466,-10.288419922643017,86.76024392929851,17.906406368465596,-14.841591654242736,29.542868174748207,-3.6563193079924585,3.4266263551180454,-3.73677805734527,16.755785,-9.073601,PRJNA298508,Early childhood,Pooled,Dapulian,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN04159967,-63.17490636906604,39.44548398915494,-14.106663930802839,98.22204066493659,14.743406445918277,-18.5338873366474,29.262558539837066,-11.161914425168352,-0.30457112699971156,-5.523981714142444,16.558933,-9.29652,PRJNA298508,Early childhood,Pooled,Landrace,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN04159968,-55.80446756586914,38.2336385999614,-10.305403979092162,97.06808422578798,15.171154412681922,-18.71400398763008,32.6275863199717,-10.582500375935282,2.7711090143427333,-4.3114677020034,16.4061,-9.455536,PRJNA298508,Early childhood,Pooled,Landrace,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN04461354,-84.64342217034121,14.051457749054604,19.589355085503904,1.4565949314039408,3.5645694291148073,1.6412000190302707,-4.720391339342991,17.08058142225359,2.94277201172917,-8.49281392835268,15.956779,-8.913291,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461355,-78.66540196978505,7.027776749662431,8.784667753088685,8.271115731218321,-3.4935321580195833,9.276883442867886,-1.386826484625955,24.196862034365818,2.8389156111935656,7.558663843884997,16.66192,-8.898479,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461357,-39.263707616733996,-1.3240347182085086,73.6054473490875,-0.250198154452784,-22.233510838747364,40.472958948055215,18.147775929432687,-30.88607048957509,-47.82518329472541,7.331984175865943,15.805438,-8.274182,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461359,-92.3042433970012,18.080834332758798,45.51758278894249,-23.265724215976338,-7.345444013704872,0.006894082085685603,-1.0362642711502972,-17.30025684700244,15.912679733200685,-13.663708701581198,15.477578,-8.646333,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN04461364,-85.50912181992044,11.131446202627345,31.09010755020175,-5.0963053562003555,-0.4466210516181461,4.682824419577866,-5.379230295133651,5.175851534044228,7.3878617568723275,-12.123509887801713,16.16546,-8.369538,PRJNA311061,Early childhood,Male,Landrace x Large White,ILLUMINA,Illumina HiSeq 2500,Blood
