Sample_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,BioProject,Stage,Sex,Breed,Platform,Model,tissue
SAMEA5131473,2.8872348848699287,4.7381496145408395,-42.03102805755844,1.43237844766962,-16.620115033139424,3.6168358296209138,-7.00937271332606,-6.284197773543239,-3.8442994782695696,-9.791915796961979,-2.5321026,5.2475386,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131474,-19.358450277455784,13.201405326755731,-52.03599030268474,-7.549616185913586,-13.479568895975364,-3.089895486380746,0.6172665114394482,-5.44115527421188,-5.278403015401567,-5.806180718183884,-2.335013,5.4026127,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131475,-0.04512950416148218,9.209173615613562,-39.29837828561477,-3.28258841193061,-18.74133876482,-5.337703741056814,-6.0438402366312935,-7.090379896696704,-6.798763165848242,-20.155277001183908,-2.4574149,5.380014,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131476,-2.3399471650545047,16.651436551263963,-35.446469097847995,-12.674385919541779,-15.020912544227144,-6.901512293469976,-18.57955701148056,-8.040138910063337,-9.054454393652296,-25.260520444477205,-2.6591036,5.546709,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131477,4.348743270238342,7.066352488682384,-37.61426216468583,-7.438278985216168,-17.622131425835626,-5.148106336043121,-10.238384395615677,-10.590042272546253,1.9370793011522347,-15.149197215918582,-2.721674,5.5225782,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131478,7.497029418781816,4.332780042251524,-36.98966781349184,-3.4456705198441844,-17.63093190484519,-0.8376553088747587,-3.372459561562195,-8.15670411954726,-1.0777670463248188,-12.812067983591637,-2.4730034,5.3511295,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131479,3.4656158934837547,14.64962777848876,-31.584185141260576,-9.613618875690799,-9.918164256883955,-7.4544367343975395,-26.23802137656233,-11.75413771151588,-0.2899859318296972,-25.988999725711103,-2.7513826,5.577747,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131480,-6.757117786076915,10.026652195313861,-43.052300624653064,-4.8239383244785285,-18.79113429856798,-5.190204998449618,-6.409751400196458,-6.529406498855742,2.1060928524814178,-15.42761253697401,-2.5940783,5.5024323,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131481,-1.7493303720949185,9.053477197721357,-41.135046715568095,-8.46464788693319,-25.1757721219864,1.9634343026853063,-1.959498052000889,-6.127347538370003,-7.36512960097478,-12.237551151951967,-2.3357332,5.1657143,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131482,-0.42687636544783836,13.642512289269257,-38.24647230079993,-14.200914580954796,-12.812337589248498,-6.072943230087801,-12.94225511565239,-11.447115780269373,-4.859868001799182,-26.20985497571784,-2.88508,5.5718884,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131483,-11.71304286737035,9.070821424638305,-43.91340706070907,-1.5623141748582101,-14.806302143651346,-2.081700945823991,-5.1109641831975505,-7.419040292444732,-1.4374021845384868,-14.0891815831124,-2.6196713,5.4000335,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131484,-12.300945121141732,11.048072432281778,-45.88235430972583,-6.474793946176492,-15.541320232668117,-2.516093483932435,-4.558228739609595,-8.147913456055889,-4.559602960466229,-10.779155528199034,-2.4375458,5.507494,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131497,7.361492727111194,7.852672069111877,-34.2766549926079,-6.97707448318782,-11.953363573503227,-8.479395561018361,-21.462772856701616,-9.059451281685607,-4.874261269022639,-26.698826567433183,-2.7631216,5.654156,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131498,-4.1883145937942805,9.898699905472782,-42.96862187824752,-9.150505567119575,-10.437398634347334,-0.34676884274931624,-13.107567285728077,-10.978298480235946,-2.8707639423353024,-11.875653249410703,-2.8253381,5.379597,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131499,-13.513478196051157,12.721020651595593,-46.251549911683384,-0.32640637020156704,-13.617188180892041,-3.405607484671964,-5.564882918945955,-5.591280744461727,-2.723886165795841,-13.413875951505757,-2.5809767,5.2806263,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131500,-11.595688307162105,9.639078989940373,-44.89685068152321,-0.39197077898678734,-15.646909177356715,-6.4521800046585,-7.655377292376114,-2.8802772159988472,-1.7825438763407637,-15.572096560385607,-2.824683,5.368638,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131501,-9.553541806903128,9.729493262557867,-45.830489443309425,-7.449131504324358,-13.256428001067412,-4.333199009974262,-7.6416262528563434,-10.253450406224585,-4.9725440563765675,-12.85366293678073,-2.8758285,5.3891377,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131502,3.0014199338641014,7.396363075742956,-37.33336547363886,-10.114192173967442,-13.014037429604617,2.0589761845591807,-7.599774512311251,-11.381383202851014,-1.0840178539945424,-15.283947707879472,-2.5426457,5.4205985,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131503,-9.623953425987175,10.868429975365203,-46.49659175858472,-6.463794565908849,-16.2212152842528,-7.523207688981024,-1.0193127763919414,-11.966918993824443,-1.9825678622167922,-6.595986401672798,-2.4296472,5.5361447,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131504,9.131647139273765,1.6716161020539015,-37.61739706015372,2.3931916740849934,-21.25710939819261,-3.5713690320458498,-4.231207797453415,-6.0364266086577825,4.51399415087583,-13.663344648195539,-2.682213,5.3041573,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131505,-21.854766670416442,15.205121009104937,-51.55128760819417,0.5087223989370295,-16.322968326400268,-5.19030807538145,-4.32853008769893,-3.952934599816863,-7.031154452954106,-8.540901939470947,-2.8495255,5.047935,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131506,-28.185706004472333,19.92632527582932,-46.5717787534003,-62.43008023353047,53.52084591743427,-25.864574075954245,0.05007247383304102,-84.11839187471037,39.683283379625934,22.35222867327345,-2.7149467,5.1558976,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131507,-0.025363227242623163,14.463996137939244,-40.40538683446606,-2.092221274187539,-15.11759470791695,-5.419207441475655,-1.82469532025615,-3.249841684476588,-1.2993195648735216,-5.731108499326429,-2.2874134,5.079787,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5131508,-13.090707317895669,10.04027022602414,-46.73684833676917,-0.8461431572203391,-15.356832882232142,-6.964584435212914,-4.881132704849698,-4.916299187288602,-5.812060317374144,-11.276291340961889,-2.525662,5.1237683,PRJEB29969,Pre-pubertal,Male,(Large White x Landrace) x Meatline,ILLUMINA,Illumina HiSeq 3000,Liver
SAMEA5158154,-59.83359090466521,-5.351595605244638,9.661553474118698,22.156767221351934,1.3324920048105602,19.65221227063482,7.225813530349352,-6.791099618225748,-6.520925057795044,0.34721796271685285,-15.323568,-1.1811044,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158155,-34.76760901170914,-22.272526171759388,21.921349597535738,12.606346133784472,-4.563901303894976,30.21271827685874,2.43116159780548,-16.62235489467694,6.176099160283746,-1.8018706130260358,-15.624648,-2.0233612,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158156,-48.93137199207219,-14.98682717037739,12.525491231079595,19.808322446955156,-2.8763260253016836,24.604744566598505,4.560115948950278,-8.924028810421405,-2.1386923629751453,-2.998000375379119,-15.602716,-1.7437302,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158157,-49.93683736313427,-15.41001687658259,11.909060194451278,22.271117722189658,-0.4891046751279316,25.637418402253186,5.543178439577195,-10.753050042745032,-4.352655739405089,-0.34199379528847423,-15.474724,-1.7303342,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158158,-39.79996560276023,-14.99084747603118,18.385118477705422,12.698692050047136,-4.158401724126697,27.50358552453061,-1.534436655890348,-13.511614493115124,-4.1672447679540054,-4.888560413595789,-15.557192,-2.0611138,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158159,-54.37358688572787,-12.537602792375061,11.033621151884484,15.111408461349574,-1.6938152075032116,29.741036782071042,3.8809947304823096,-9.064607096726396,-6.271410737214383,-0.5287388476988762,-15.202758,-1.5404556,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158160,-46.83864566984888,-13.926687654205447,14.864566187226039,16.254595766930297,-2.080163843802076,28.531820030739606,1.314253860946955,-11.960849462464758,-5.29654471690801,-0.5935923069339981,-15.413961,-1.765847,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158161,-62.5661993203709,-11.568925554717747,7.029552249819638,22.07840182929444,-1.9812156441487658,26.434191949931858,6.5385088524240125,-7.464201740325254,-5.064871928506209,-1.7770523900217456,-15.079645,-1.2137817,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158162,-113.2409635561245,20.314522031189814,-11.378394509429915,14.703995617448905,19.562566869937,39.70031144588227,-3.675584237968434,16.997414917350024,13.633322899707391,7.049917843697397,-14.6163435,-0.89267707,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158163,-57.848609271735874,-10.393183114952656,13.180533152987291,27.764789751765417,-1.0553254627569737,21.468912864318497,-6.070881657881081,-3.5750880376475735,2.9657909667827616,-3.922828323751621,-14.997402,-1.381637,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158164,-55.21467275101442,-10.060645522586823,13.922201699592271,19.843768626163968,-1.9733629139190652,23.461271705824768,-2.767321446785238,-6.726581949851644,-2.0757434180689702,-6.656250310375472,-14.921128,-1.5470233,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158165,-103.6766404171498,20.39733177309025,-3.9227754780716286,-2.573997900768147,14.750291203584746,41.68469964631258,-9.6141388886126,14.93606272460577,14.377122646912689,6.4903448658587735,-14.646364,-0.8472573,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158166,-42.64602123953773,-17.176873210195325,17.54965552349574,22.294434008396657,0.8767402533235606,18.238826652549747,-2.7545259457094105,-8.233871630566,-0.501275189024158,-6.431415566788894,-15.366078,-2.0358949,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158167,-51.68069737134717,-10.700549224109686,15.525512827028,25.475328034345516,-4.25272176222488,20.614017064473966,-4.938302618659292,-6.883164659431534,-2.3761547986394187,-4.24460341732058,-15.004911,-1.782698,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158169,-91.33111354200565,10.950881292265102,-1.5449744665979066,13.988501426079846,10.428296841959876,38.497052400346746,1.7678587386001539,8.721105051209106,9.588393159351716,10.516242201813126,-14.67395,-0.8097251,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158170,-58.49856372366141,-15.064255740575257,10.15338556950619,28.341339235629018,-3.365626925926086,19.28094179494398,6.630203237287772,-7.063686241677237,2.571187813425149,-2.1166825312580153,-15.701001,-1.0313641,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158171,-65.12380008197619,-10.933523987099624,8.033912630920977,28.859295192503964,2.9186301194456843,23.410947141007817,5.007639575612123,-5.284330850864793,1.7488093458197829,-1.614136097853819,-15.48775,-0.8129613,PRJEB30250,Infant,Male,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
SAMEA5158172,-59.95330518914624,-13.570743991104,8.382259542204888,30.061948193253837,-2.6172665642328146,22.696349468719227,7.731892689806423,-4.93903193615603,-1.762463432795294,1.9690021832729387,-15.496015,-1.0781687,PRJEB30250,Infant,Female,Landrace,ILLUMINA,Illumina HiSeq 2500,Liver
